"","204948","Shahico Services","18-07-2019","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-07-2019","5","","5","5","","",""
"","204949","Shahico Services","18-07-2019","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-07-2019","5","","5","5","","",""
"","201658","Shahico Services","16-06-2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-06-2016","7","","7","7","","",""
"","201486","Shahico Services","4/11/2016","","1","","","1","120","120","120","Debtors - SHCO","","","","NOS","1","","120","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/11/2016","120","","120","120","","",""
"","204203","Shahico Services","10/10/2018","","1","","","1","800","800","800","Debtors - SHCO","","","","NOS","1","","800","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/10/2018","800","","800","800","","",""
"","204398","Shahico Services","20-01-2019","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-01-2019","5","","5","5","","",""
"","204549","Shahico Services","3/11/2019","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/11/2019","10","","10","10","","",""
"","204550","Shahico Services","3/11/2019","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/11/2019","50","","50","50","","",""
"","204551","Shahico Services","3/11/2019","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/11/2019","5","","5","5","","",""
"","204553","Shahico Services","3/11/2019","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/11/2019","10","","10","10","","",""
"","204656","Shahico Services","4/10/2019","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/10/2019","20","","20","20","","",""
"","204657","Shahico Services","4/10/2019","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/10/2019","20","","20","20","","",""
"","204658","Shahico Services","4/10/2019","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/10/2019","5","","5","5","","",""
"","204920","Shahico Services","7/9/2019","","1","","","1","700","700","700","Debtors - SHCO","","","","NOS","1","","700","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/9/2019","700","","700","700","","",""
"","201625","Shahico Services","6/5/2016","","1","","","1","25","25","25","Debtors - SHCO","","","","NOS","1","","25","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/5/2016","25","","25","25","","",""
"","201181","Shahico Services","24-12-2015","","1","","","1","188","188","188","Debtors - SHCO","","","","NOS","1","","188","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-12-2015","188","","188","188","","",""
"","201229","Shahico Services","1/10/2016","","1","","","1","62","62","62","Debtors - SHCO","","","","NOS","1","","62","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/10/2016","62","","62","62","","",""
"","201274","Shahico Services","30-01-2016","","1","","","1","75","75","75","Debtors - SHCO","","","","NOS","1","","75","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","30-01-2016","75","","75","75","","",""
"","201600","Shahico Services","28-05-2016","","1","","","1","1450","1450","1450","Debtors - SHCO","","","","NOS","1","","1450","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-05-2016","1450","","1450","1450","","",""
"","201827","Shahico Services","8/7/2016","","1","","","1","35","35","35","Debtors - SHCO","","","","NOS","1","","35","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/7/2016","35","","35","35","","",""
"","201849","Shahico Services","14-08-2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-08-2016","7","","7","7","","",""
"","202350","Shahico Services","1/5/2017","","1","","","1","2650","2650","2650","Debtors - SHCO","","","","NOS","1","","2650","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/5/2017","2650","","2650","2650","","",""
"","202861","Shahico Services","7/11/2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/11/2017","0","","0","0","","",""
"","202524","Shahico Services","14-03-2017","","1","","","1","1","1","1","Debtors - SHCO","","","","NOS","1","","1","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-03-2017","1","","1","1","","",""
"","202826","Shahico Services","7/2/2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/2/2017","5","","5","5","","",""
"","201381","Shahico Services","3/2/2016","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/2/2016","50","","50","50","","",""
"","201626","Shahico Services","6/6/2016","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/6/2016","30","","30","30","","",""
"","201552","Shahico Services","16-05-2016","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-05-2016","30","","30","30","","",""
"","203514","Shahico Services","3/4/2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/4/2018","10","","10","10","","",""
"","203579","Shahico Services","18-03-2018","","1","","","1","140","140","140","Debtors - SHCO","","","","NOS","1","","140","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-03-2018","140","","140","140","","",""
"","204397","Shahico Services","22-01-2019","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-01-2019","50","","50","50","","",""
"","201760","Shahico Services","14-07-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-07-2016","0","","0","0","","",""
"","202660","Shahico Services","5/8/2017","","1","","","1","13","13","13","Debtors - SHCO","","","","NOS","1","","13","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","5/8/2017","13","","13","13","","",""
"","202286","Shahico Services","1/3/2017","","1","","","1","3","3","3","Debtors - SHCO","","","","NOS","1","","3","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/3/2017","3","","3","3","","",""
"","202290","Shahico Services","1/4/2017","","1","","","1","36","36","36","Debtors - SHCO","","","","NOS","1","","36","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/4/2017","36","","36","36","","",""
"","202291","Shahico Services","1/4/2017","","1","","","1","36","36","36","Debtors - SHCO","","","","NOS","1","","36","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/4/2017","36","","36","36","","",""
"","202723","Shahico Services","30-05-2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","30-05-2017","5","","5","5","","",""
"","202724","Shahico Services","30-05-2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","30-05-2017","5","","5","5","","",""
"","202792","Shahico Services","22-06-2017","","1","","","1","3","3","3","Debtors - SHCO","","","","NOS","1","","3","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-06-2017","3","","3","3","","",""
"","202840","Shahico Services","7/5/2017","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/5/2017","20","","20","20","","",""
"","203028","Shahico Services","24-08-2017","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-08-2017","30","","30","30","","",""
"","203029","Shahico Services","24-08-2017","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-08-2017","20","","20","20","","",""
"","203030","Shahico Services","24-08-2017","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-08-2017","10","","10","10","","",""
"","203031","Shahico Services","24-08-2017","","1","","","1","2","2","2","Debtors - SHCO","","","","NOS","1","","2","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-08-2017","2","","2","2","","",""
"","203075","Shahico Services","9/6/2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/6/2017","0","","0","0","","",""
"","203479","Shahico Services","21-02-2018","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2018","5","","5","5","","",""
"","203480","Shahico Services","21-02-2018","","1","","","1","1","1","1","Debtors - SHCO","","","","NOS","1","","1","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2018","1","","1","1","","",""
"","203621","Shahico Services","26-03-2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-03-2018","10","","10","10","","",""
"","204286","Shahico Services","26-11-2018","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-11-2018","300","","300","300","","",""
"","204351","Shahico Services","1/3/2019","","1","","","1","3000","3000","3000","Debtors - SHCO","","","","NOS","1","","3000","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/3/2019","3000","","3000","3000","","",""
"","202451","Shahico Services","21-02-2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","0","","0","0","","",""
"","201871","Shahico Services","20-08-2016","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-08-2016","20","","20","20","","",""
"","204873","Shahico Services","26-06-2019","","1","","","1","489","489","489","Debtors - SHCO","","","","NOS","1","","489","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-06-2019","489","","489","489","","",""
"","202743","Shahico Services","6/6/2017","","1","","","1","26","26","26","Debtors - SHCO","","","","NOS","1","","26","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/6/2017","26","","26","26","","",""
"","204803","Shahico Services","28-05-2019","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-05-2019","0","","0","0","","",""
"","201656","Shahico Services","16-06-2016","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-06-2016","30","","30","30","","",""
"","201577","Shahico Services","22-05-2016","","1","","","1","525","525","525","Debtors - SHCO","","","","NOS","1","","525","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-05-2016","525","","525","525","","",""
"","201592","Shahico Services","26-05-2016","","1","","","1","21","21","21","Debtors - SHCO","","","","NOS","1","","21","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-05-2016","21","","21","21","","",""
"","202288","Shahico Services","1/3/2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/3/2017","5","","5","5","","",""
"","203165","Shahico Services","28-09-2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-09-2016","7","","7","7","","",""
"","202296","Shahico Services","1/8/2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/8/2017","5","","5","5","","",""
"","202315","Shahico Services","15-01-2017","","1","","","1","15","15","15","Debtors - SHCO","","","","NOS","1","","15","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-01-2017","15","","15","15","","",""
"","202752","Shahico Services","6/8/2017","","1","","","1","13","13","13","Debtors - SHCO","","","","NOS","1","","13","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/8/2017","13","","13","13","","",""
"","201851","Shahico Services","14-08-2016","","1","","","1","35","35","35","Debtors - SHCO","","","","NOS","1","","35","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-08-2016","35","","35","35","","",""
"","204214","Shahico Services","10/12/2018","","1","","","1","1100","1100","1100","Debtors - SHCO","","","","NOS","1","","1100","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/12/2018","1100","","1100","1100","","",""
"","204266","Shahico Services","15-11-2018","","1","","","1","380","380","380","Debtors - SHCO","","","","NOS","1","","380","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-11-2018","380","","380","380","","",""
"","204271","Shahico Services","18-11-2018","","1","","","1","1","1","1","Debtors - SHCO","","","","NOS","1","","1","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-11-2018","1","","1","1","","",""
"","203443","Shahico Services","14-02-2018","","1","","","1","93","93","93","Debtors - SHCO","","","","NOS","1","","93","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-02-2018","93","","93","93","","",""
"","203847","Shahico Services","6/10/2018","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/10/2018","7","","7","7","","",""
"","204511","Shahico Services","25-02-2019","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-02-2019","50","","50","50","","",""
"","204614","Shahico Services","31-03-2019","","1","","","1","350","350","350","Debtors - SHCO","","","","NOS","1","","350","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","31-03-2019","350","","350","350","","",""
"","202848","Shahico Services","7/9/2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/9/2017","5","","5","5","","",""
"","202872","Shahico Services","15-07-2017","","1","","","1","15","15","15","Debtors - SHCO","","","","NOS","1","","15","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-07-2017","15","","15","15","","",""
"","202969","Shahico Services","8/10/2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/10/2017","7","","7","7","","",""
"","203125","Shahico Services","17-09-2017","","1","","","1","15","15","15","Debtors - SHCO","","","","NOS","1","","15","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","17-09-2017","15","","15","15","","",""
"","20172","Shahico Services","20-10-2015","","1","","","1","660","660","660","Debtors - SHCO","","","","NOS","1","","660","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-10-2015","660","","660","660","","",""
"","201309","Shahico Services","2/7/2016","","1","","","1","181","181","181","Debtors - SHCO","","","","NOS","1","","181","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/7/2016","181","","181","181","","",""
"","201380","Shahico Services","3/2/2016","","1","","","1","181","181","181","Debtors - SHCO","","","","NOS","1","","181","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/2/2016","181","","181","181","","",""
"","201446","Shahico Services","20-03-2016","","1","","","1","181","181","181","Debtors - SHCO","","","","NOS","1","","181","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-03-2016","181","","181","181","","",""
"","202475","Shahico Services","22-02-2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-02-2017","5","","5","5","","",""
"","202593","Shahico Services","4/6/2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/6/2017","5","","5","5","","",""
"","202693","Shahico Services","24-05-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-05-2017","7","","7","7","","",""
"","202694","Shahico Services","24-05-2017","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-05-2017","10","","10","10","","",""
"","202695","Shahico Services","24-05-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-05-2017","7","","7","7","","",""
"","203520","Shahico Services","3/5/2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/5/2018","10","","10","10","","",""
"","20089","Shahico Services","19-09-2015","","1","","","1","130","130","130","Debtors - SHCO","","","","NOS","1","","130","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","19-09-2015","130","","130","130","","",""
"","201395","Shahico Services","3/3/2016","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/3/2016","50","","50","50","","",""
"","204544","Shahico Services","3/7/2019","","1","","","1","1500","1500","1500","Debtors - SHCO","","","","NOS","1","","1500","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/7/2019","1500","","1500","1500","","",""
"","20140","Shahico Services","13-10-2015","","1","","","1","480","480","480","Debtors - SHCO","","","","NOS","1","","480","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","13-10-2015","480","","480","480","","",""
"","201723","Shahico Services","27-06-2016","","1","","","1","100","100","100","Debtors - SHCO","","","","NOS","1","","100","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-06-2016","100","","100","100","","",""
"","201455","Shahico Services","21-03-2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-03-2016","7","","7","7","","",""
"","202079","Shahico Services","24-10-2016","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-10-2016","50","","50","50","","",""
"","202228","Shahico Services","12/8/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/8/2016","0","","0","0","","",""
"","203294","Shahico Services","12/10/2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/4/2017","0","","0","0","","",""
"","203295","Shahico Services","12/4/2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/4/2017","0","","0","0","","",""
"","204309","Shahico Services","12/10/2018","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/10/2018","20","","20","20","","",""
"","204225","Shahico Services","17-10-2018","","1","","","1","250","250","250","Debtors - SHCO","","","","NOS","1","","250","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","17-10-2018","250","","250","250","","",""
"","201314","Shahico Services","2/9/2016","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/9/2016","5","","5","5","","",""
"","204356","Shahico Services","1/6/2019","","1","","","1","170","170","170","Debtors - SHCO","","","","NOS","1","","170","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/6/2019","170","","170","170","","",""
"","204700","Shahico Services","27-04-2019","","1","","","1","120","120","120","Debtors - SHCO","","","","NOS","1","","120","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-04-2019","120","","120","120","","",""
"","201305","Shahico Services","2/7/2016","","1","","","1","14","14","14","Debtors - SHCO","","","","NOS","1","","14","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/7/2016","14","","14","14","","",""
"","204235","Shahico Services","22-10-2018","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","23-10-2018","20","","20","20","","",""
"","204275","Shahico Services","21-11-2018","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-11-2018","50","","50","50","","",""
"","204242","Shahico Services","28-10-2018","","1","","","1","1950","1950","1950","Debtors - SHCO","","","","NOS","1","","1950","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-10-2018","1950","","1950","1950","","",""
"","204561","Shahico Services","16-03-2019","","1","","","1","1000","1000","1000","Debtors - SHCO","","","","NOS","1","","1000","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-03-2019","1000","","1000","1000","","",""
"","203494","Shahico Services","26-02-2018","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-02-2018","300","","300","300","","",""
"","202301","Shahico Services","1/7/2017","","1","","","1","1249","1249","1249","Debtors - SHCO","","","","NOS","1","","1249","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/7/2017","1249","","1249","1249","","",""
"","202312","Shahico Services","15-01-2017","","1","","","1","800","800","800","Debtors - SHCO","","","","NOS","1","","800","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-01-2017","800","","800","800","","",""
"","202313","Shahico Services","15-01-2017","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-01-2017","10","","10","10","","",""
"","202388","Shahico Services","29-01-2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","29-01-2017","0","","0","0","","",""
"","202434","Shahico Services","18-02-2017","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-02-2017","20","","20","20","","",""
"","202452","Shahico Services","21-02-2017","","1","","","1","21","21","21","Debtors - SHCO","","","","NOS","1","","21","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","21","","21","21","","",""
"","202453","Shahico Services","21-02-2017","","1","","","1","14","14","14","Debtors - SHCO","","","","NOS","1","","14","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","14","","14","14","","",""
"","202454","Shahico Services","21-02-2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","0","","0","0","","",""
"","202455","Shahico Services","21-02-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","7","","7","7","","",""
"","202456","Shahico Services","21-02-2017","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","30","","30","30","","",""
"","202511","Shahico Services","3/10/2017","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/10/2017","50","","50","50","","",""
"","202817","Shahico Services","7/1/2017","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/1/2017","20","","20","20","","",""
"","202818","Shahico Services","7/1/2017","","1","","","1","3","3","3","Debtors - SHCO","","","","NOS","1","","3","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/1/2017","3","","3","3","","",""
"","202819","Shahico Services","7/1/2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/1/2017","7","","7","7","","",""
"","202899","Shahico Services","22-07-2017","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","30","","30","30","","",""
"","202901","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202902","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202903","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
