,204811,Shahico Services,6/3/2019,,1,Standard Selling,BHD,1,30,30,30,Debtors - SHCO,,Formation,CD,NOS,1,30,30,30,30,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/3/2019,30,,30,30,,,
,204506,Shahico Services,2/24/2019,,1,Standard Selling,BHD,1,599,599,599,Debtors - SHCO,,Formation,CD,NOS,1,599,599,599,599,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/24/2019,599,,599,599,,,
,204607,Shahico Services,3/28/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/28/2019,5,,5,5,,,
,204697,Shahico Services,4/23/2019,,1,Standard Selling,BHD,1,15,15,15,Debtors - SHCO,,Formation,CD,NOS,1,15,15,15,15,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/22/2019,15,,15,15,,,
,204753,Shahico Services,5/13/2019,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/13/2019,100,,100,100,,,
,204813,Shahico Services,6/3/2019,,1,Standard Selling,BHD,1,50,50,50,Debtors - SHCO,,Formation,CD,NOS,1,50,50,50,50,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/3/2019,50,,50,50,,,
,204958,Shahico Services,7/21/2019,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/21/2019,25,,25,25,,,
,204990,Shahico Services,7/28/2019,,1,Standard Selling,BHD,1,35,35,35,Debtors - SHCO,,Formation,CD,NOS,1,35,35,35,35,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/28/2019,35,,35,35,,,
,205037,Shahico Services,8/20/2019,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/20/2019,25,,25,25,,,
,204399,Shahico Services,1/22/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/22/2019,10,,10,10,,,
,204471,Shahico Services,2/7/2019,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/7/2019,100,,100,100,,,
,204574,Shahico Services,3/19/2019,,1,Standard Selling,BHD,1,60,60,60,Debtors - SHCO,,Formation,CD,NOS,1,60,60,60,60,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/19/2019,60,,60,60,,,
,204593,Shahico Services,3/25/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/25/2019,5,,5,5,,,
,204762,Shahico Services,5/15/2019,,1,Standard Selling,BHD,1,1250,1250,1250,Debtors - SHCO,,Formation,CD,NOS,1,1250,1250,1250,1250,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/15/2019,1250,,1250,1250,,,
,203442,Shahico Services,2/12/2018,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/24/2018,100,,100,100,,,
,204073,Shahico Services,8/12/2018,,1,Standard Selling,BHD,1,70,70,70,Debtors - SHCO,,Formation,CD,NOS,1,70,70,70,70,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/12/2018,70,,70,70,,,
,204968,Shahico Services,7/22/2019,,1,Standard Selling,BHD,1,180,180,180,Debtors - SHCO,,Formation,CD,NOS,1,180,180,180,180,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/22/2019,180,,180,180,,,
,202514,Shahico Services,3/10/2017,,1,Standard Selling,BHD,1,301,301,301,Debtors - SHCO,,Formation,CD,NOS,1,301,301,301,301,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/10/2017,301,,301,301,,,
,204339,Shahico Services,12/27/2018,,1,Standard Selling,BHD,1,1,1,1,Debtors - SHCO,,Formation,CD,NOS,1,1,1,1,1,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/27/2018,1,,1,1,,,
,204340,Shahico Services,12/27/2018,,1,Standard Selling,BHD,1,1,1,1,Debtors - SHCO,,Formation,CD,NOS,1,1,1,1,1,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/27/2018,1,,1,1,,,
,204341,Shahico Services,12/27/2018,,1,Standard Selling,BHD,1,1,1,1,Debtors - SHCO,,Formation,CD,NOS,1,1,1,1,1,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/27/2018,1,,1,1,,,
,1019,Shahico Services,6/21/2015,,1,Standard Selling,BHD,1,500,500,500,Debtors - SHCO,,Formation,CD,NOS,1,500,500,500,500,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/21/2015,500,,500,500,,,
,20011,Shahico Services,7/23/2015,,1,Standard Selling,BHD,1,125,125,125,Debtors - SHCO,,Formation,CD,NOS,1,125,125,125,125,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/23/2015,125,,125,125,,,
,20010,Shahico Services,8/6/2015,,1,Standard Selling,BHD,1,125,125,125,Debtors - SHCO,,Formation,CD,NOS,1,125,125,125,125,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/6/2015,125,,125,125,,,
,1005,Shahico Services,6/28/2015,,1,Standard Selling,BHD,1,250,250,250,Debtors - SHCO,,Formation,CD,NOS,1,250,250,250,250,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/28/2015,250,,250,250,,,
,20091,Shahico Services,9/28/2015,,1,Standard Selling,BHD,1,125,125,125,Debtors - SHCO,,Formation,CD,NOS,1,125,125,125,125,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/28/2015,125,,125,125,,,
,20123,Shahico Services,10/5/2015,,1,Standard Selling,BHD,1,125,125,125,Debtors - SHCO,,Formation,CD,NOS,1,125,125,125,125,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/5/2015,125,,125,125,,,
,203841,Shahico Services,6/10/2018,,1,Standard Selling,BHD,1,900,900,900,Debtors - SHCO,,Formation,CD,NOS,1,900,900,900,900,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/10/2018,900,,900,900,,,
,201555,Shahico Services,8/31/2016,,1,Standard Selling,BHD,1,400,400,400,Debtors - SHCO,,Formation,CD,NOS,1,400,400,400,400,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/31/2016,400,,400,400,,,
,204186,Shahico Services,10/4/2018,,1,Standard Selling,BHD,1,1800,1800,1800,Debtors - SHCO,,Formation,CD,NOS,1,1800,1800,1800,1800,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/4/2018,1800,,1800,1800,,,
,201239,Shahico Services,1/11/2016,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/11/2016,10,,10,10,,,
,201621,Shahico Services,6/5/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/5/2016,0,,0,0,,,
,201819,Shahico Services,8/2/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/2/2016,0,,0,0,,,
,201868,Shahico Services,8/18/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/18/2016,0,,0,0,,,
,201968,Shahico Services,9/22/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/22/2016,0,,0,0,,,
,202180,Shahico Services,11/22/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/22/2016,0,,0,0,,,
,202220,Shahico Services,12/6/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/6/2016,0,,0,0,,,
,202247,Shahico Services,12/14/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/14/2016,0,,0,0,,,
,202263,Shahico Services,12/26/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/26/2016,0,,0,0,,,
,202277,Shahico Services,12/21/2016,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/21/2016,5,,5,5,,,
,202435,Shahico Services,2/18/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/18/2017,0,,0,0,,,
,202458,Shahico Services,2/21/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/21/2017,0,,0,0,,,
,202512,Shahico Services,3/10/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/10/2017,0,,0,0,,,
,202513,Shahico Services,3/10/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/10/2017,0,,0,0,,,
,202550,Shahico Services,1/18/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/18/2017,5,,5,5,,,
,202719,Shahico Services,5/30/2017,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/30/2017,300,,300,300,,,
,202811,Shahico Services,6/29/2017,,1,Standard Selling,BHD,1,90,90,90,Debtors - SHCO,,Formation,CD,NOS,1,90,90,90,90,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/29/2017,90,,90,90,,,
,203857,Shahico Services,6/13/2018,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/13/2018,20,,20,20,,,
,204273,Shahico Services,11/19/2018,,1,Standard Selling,BHD,1,400,400,400,Debtors - SHCO,,Formation,CD,NOS,1,400,400,400,400,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/19/2018,400,,400,400,,,
,204306,Shahico Services,12/8/2018,,1,Standard Selling,BHD,1,1000,1000,1000,Debtors - SHCO,,Formation,CD,NOS,1,1000,1000,1000,1000,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/8/2018,1000,,1000,1000,,,
,204766,Shahico Services,5/16/2019,,1,Standard Selling,BHD,1,1130,1130,1130,Debtors - SHCO,,Formation,CD,NOS,1,1130,1130,1130,1130,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/16/2019,1130,,1130,1130,,,
,204793,Shahico Services,5/29/2019,,1,Standard Selling,BHD,1,3,3,3,Debtors - SHCO,,Formation,CD,NOS,1,3,3,3,3,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/29/2019,3,,3,3,,,
,204917,Shahico Services,7/9/2019,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/9/2019,20,,20,20,,,
,205061,Shahico Services,8/29/2019,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/29/2019,20,,20,20,,,
,20103,Shahico Services,9/30/2015,,1,Standard Selling,BHD,1,540,540,540,Debtors - SHCO,,Formation,CD,NOS,1,540,540,540,540,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/30/2015,540,,540,540,,,
,201237,Shahico Services,1/11/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/11/2016,0,,0,0,,,
,201297,Shahico Services,2/6/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/6/2016,0,,0,0,,,
,202160,Shahico Services,11/17/2016,,1,Standard Selling,BHD,1,150,150,150,Debtors - SHCO,,Formation,CD,NOS,1,150,150,150,150,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/17/2016,150,,150,150,,,
,204108,Shahico Services,9/2/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/2/2018,10,,10,10,,,
,201811,Shahico Services,8/1/2016,,1,Standard Selling,BHD,1,30,30,30,Debtors - SHCO,,Formation,CD,NOS,1,30,30,30,30,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/1/2016,30,,30,30,,,
,201820,Shahico Services,8/3/2016,,1,Standard Selling,BHD,1,80,80,80,Debtors - SHCO,,Formation,CD,NOS,1,80,80,80,80,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/3/2016,80,,80,80,,,
,203304,Shahico Services,12/10/2017,,1,Standard Selling,BHD,1,750,750,750,Debtors - SHCO,,Formation,CD,NOS,1,750,750,750,750,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/10/2017,750,,750,750,,,
,203858,Shahico Services,6/13/2018,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/13/2018,100,,100,100,,,
,204029,Shahico Services,8/1/2018,,1,Standard Selling,BHD,1,220,220,220,Debtors - SHCO,,Formation,CD,NOS,1,220,220,220,220,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/1/2018,220,,220,220,,,
,202279,Shahico Services,12/28/2016,,1,Standard Selling,BHD,1,30,30,30,Debtors - SHCO,,Formation,CD,NOS,1,30,30,30,30,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/28/2016,30,,30,30,,,
,203620,Shahico Services,3/26/2018,,1,Standard Selling,BHD,1,280,280,280,Debtors - SHCO,,Formation,CD,NOS,1,280,280,280,280,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/26/2018,280,,280,280,,,
,203761,Shahico Services,5/21/2018,,1,Standard Selling,BHD,1,180,180,180,Debtors - SHCO,,Formation,CD,NOS,1,180,180,180,180,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/21/2018,180,,180,180,,,
,203366,Shahico Services,1/15/2018,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/15/2018,100,,100,100,,,
,201383,Shahico Services,1/18/2016,,1,Standard Selling,BHD,1,500,500,500,Debtors - SHCO,,Formation,CD,NOS,1,500,500,500,500,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/18/2016,500,,500,500,,,
,202071,Shahico Services,10/22/2016,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/22/2016,300,,300,300,,,
,202265,Shahico Services,12/27/2016,,1,Standard Selling,BHD,1,210,210,210,Debtors - SHCO,,Formation,CD,NOS,1,210,210,210,210,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/27/2016,210,,210,210,,,
,20182,Shahico Services,10/22/2015,,1,Standard Selling,BHD,1,215,215,215,Debtors - SHCO,,Formation,CD,NOS,1,215,215,215,215,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/22/2015,215,,215,215,,,
,201268,Shahico Services,1/24/2016,,1,Standard Selling,BHD,1,220,220,220,Debtors - SHCO,,Formation,CD,NOS,1,220,220,220,220,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/24/2016,220,,220,220,,,
,201835,Shahico Services,8/9/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/9/2016,20,,20,20,,,
,202287,Shahico Services,1/3/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/3/2017,5,,5,5,,,
,202347,Shahico Services,1/15/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/15/2017,0,,0,0,,,
,204226,Shahico Services,10/17/2018,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/17/2018,5,,5,5,,,
,201646,Shahico Services,12/19/2017,,1,Standard Selling,BHD,1,390,390,390,Debtors - SHCO,,Formation,CD,NOS,1,390,390,390,390,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/19/2017,390,,390,390,,,
,204080,Shahico Services,8/13/2018,,1,Standard Selling,BHD,1,175,175,175,Debtors - SHCO,,Formation,CD,NOS,1,175,175,175,175,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/13/2018,175,,175,175,,,
,204690,Shahico Services,4/22/2019,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/22/2019,100,,100,100,,,
,204890,Shahico Services,7/3/2019,,1,Standard Selling,BHD,1,350,350,350,Debtors - SHCO,,Formation,CD,NOS,1,350,350,350,350,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/3/2019,350,,350,350,,,
,201738,Shahico Services,6/28/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/28/2016,0,,0,0,,,
,203361,Shahico Services,1/13/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/13/2018,10,,10,10,,,
,203387,Shahico Services,1/23/2018,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/23/2018,300,,300,300,,,
,204182,Shahico Services,10/4/2018,,1,Standard Selling,BHD,1,150,150,150,Debtors - SHCO,,Formation,CD,NOS,1,150,150,150,150,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/4/2018,150,,150,150,,,
,203990,Shahico Services,7/10/2018,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/10/2018,20,,20,20,,,
,204064,Shahico Services,8/8/2018,,1,Standard Selling,BHD,1,50,50,50,Debtors - SHCO,,Formation,CD,NOS,1,50,50,50,50,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2018,50,,50,50,,,
,203414,Shahico Services,2/5/2018,,1,Standard Selling,BHD,1,280,280,280,Debtors - SHCO,,Formation,CD,NOS,1,280,280,280,280,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/5/2018,280,,280,280,,,
,204393,Shahico Services,1/20/2019,,1,Standard Selling,BHD,1,800,800,800,Debtors - SHCO,,Formation,CD,NOS,1,800,800,800,800,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/20/2019,800,,800,800,,,
,201757,Shahico Services,11/2/2015,,1,Standard Selling,BHD,1,160,160,160,Debtors - SHCO,,Formation,CD,NOS,1,160,160,160,160,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/2/2015,160,,160,160,,,
,201776,Shahico Services,11/7/2015,,1,Standard Selling,BHD,1,40,40,40,Debtors - SHCO,,Formation,CD,NOS,1,40,40,40,40,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/7/2015,40,,40,40,,,
,201119,Shahico Services,12/2/2015,,1,Standard Selling,BHD,1,40,40,40,Debtors - SHCO,,Formation,CD,NOS,1,40,40,40,40,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/2/2015,40,,40,40,,,
,204269,Shahico Services,10/20/2018,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/20/2018,0,,0,0,,,
,204270,Shahico Services,11/8/2018,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/8/2018,0,,0,0,,,
,203338,Shahico Services,1/7/2018,,1,Standard Selling,BHD,1,200,200,200,Debtors - SHCO,,Formation,CD,NOS,1,200,200,200,200,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/7/2018,200,,200,200,,,
,204067,Shahico Services,8/8/2018,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2018,100,,100,100,,,
,202882,Shahico Services,7/18/2017,,1,Standard Selling,BHD,1,890,890,890,Debtors - SHCO,,Formation,CD,NOS,1,890,890,890,890,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/18/2017,890,,890,890,,,
,203327,Shahico Services,12/28/2017,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/28/2017,7,,7,7,,,
,204048,Shahico Services,8/6/2018,,1,Standard Selling,BHD,1,1200,1200,1200,Debtors - SHCO,,Formation,CD,NOS,1,1200,1200,1200,1200,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/6/2018,1200,,1200,1200,,,
,204171,Shahico Services,9/30/2018,,1,Standard Selling,BHD,1,576,576,576,Debtors - SHCO,,Formation,CD,NOS,1,576,576,576,576,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/30/2018,576,,576,576,,,
,202497,Shahico Services,3/7/2017,,1,Standard Selling,BHD,1,1,1,1,Debtors - SHCO,,Formation,CD,NOS,1,1,1,1,1,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/7/2017,1,,1,1,,,
,204567,Shahico Services,3/18/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/18/2019,10,,10,10,,,
,204353,Shahico Services,12/30/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/30/2018,10,,10,10,,,
,204758,Shahico Services,5/13/2019,,1,Standard Selling,BHD,1,500,500,500,Debtors - SHCO,,Formation,CD,NOS,1,500,500,500,500,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/13/2019,500,,500,500,,,
,201175,Shahico Services,12/22/2015,,1,Standard Selling,BHD,1,34,34,34,Debtors - SHCO,,Formation,CD,NOS,1,34,34,34,34,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/21/2015,34,,34,34,,,
,201356,Shahico Services,2/24/2016,,1,Standard Selling,BHD,1,1075,1075,1075,Debtors - SHCO,,Formation,CD,NOS,1,1075,1075,1075,1075,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/24/2016,1075,,1075,1075,,,
,201172,Shahico Services,12/22/2015,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/22/2015,7,,7,7,,,
,201807,Shahico Services,7/31/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/31/2016,20,,20,20,,,
,201809,Shahico Services,7/31/2016,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/31/2016,25,,25,25,,,
,201852,Shahico Services,8/14/2016,,1,Standard Selling,BHD,1,60,60,60,Debtors - SHCO,,Formation,CD,NOS,1,60,60,60,60,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/26/2016,60,,60,60,,,
,201858,Shahico Services,8/16/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/16/2016,20,,20,20,,,
